,id,name,neighborhood_overview,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price_$,minimum_nights,maximum_nights,maximum_maximum_nights,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,xgb_predict_avg,rf_predict_avg
611,39330826,Rental unit in Antwerpen · ★4.47 · 2 bedrooms · 8 beds · 1.5 baths,,127787502,within an hour,100%,99%,f,20,20,,Stadspark,,51.20821,4.42129,Entire rental unit,Entire home/apt,8,,1.5 baths,,8.0,[],131.0,1,1125,1125,53,12,0,2019-11-01,2023-10-26,4.47,4.47,4.74,4.58,4.42,4.64,4.53,f,20,20,0,0,1.05,4.964285714285714,4.964285714285714
612,39439450,Rental unit in Antwerpen · ★4.84 · 2 bedrooms · 3 beds · 1 bath,"Park Spoor Noord is just across the apartment.  <br />The neighborhood is quiet.   There are a few places to lunch and pubs around.   <br />2060 is an area with many nationalities.  So there are a lot of different foodstores.  <br />A walk across the bridge leads you to 'het Eilandje', a trendy district nearby the water, where you can find restaurants, pubs and the MAS museum.",302909078,within a day,100%,72%,t,2,2,"Antwerpen, Vlaanderen, Belgium",Amandus - Atheneum,,51.22970199584961,4.419058799743652,Entire rental unit,Entire home/apt,4,,1 bath,,3.0,[],160.0,2,1125,1125,19,5,0,2020-03-09,2023-11-26,4.84,4.95,4.79,4.89,4.95,4.84,4.79,f,2,2,0,0,0.41,4.916666666666667,4.75
613,39455110,Home in Antwerpen · ★4.88 · 1 bedroom · 2 beds · 1.5 shared baths,"Quiet neighborhood at the borders of the city. 100m from the house we have the biggest park in the city. Music venues are very near (walking distance), restaurants around the corner.",348384,within an hour,100%,100%,t,1,1,"Antwerpen, Vlaanderen, Belgium",Dam,,51.23213,4.42992,Private room in home,Private room,4,,1.5 shared baths,,2.0,[],55.0,2,5,5,16,14,1,2022-10-30,2023-12-11,4.88,4.94,4.81,5.0,4.94,4.5,4.75,f,1,0,1,0,1.13,5.0,5.0
614,39482509,Rental unit in Antwerpen · Studio · 1 bed · 1 private bath,,275023479,within an hour,100%,100%,f,3,4,,Oud - Berchem,,51.19824,4.41729,Private room in rental unit,Private room,2,,1 private bath,,1.0,[],173.0,1,1125,99,1,0,0,2020-02-23,2020-02-23,5.0,5.0,5.0,5.0,4.0,5.0,5.0,t,1,0,1,0,0.02,5.0,5.0
615,39484040,Rental unit in Antwerpen · ★4.25 · 1 bedroom · 1 bed · 1 bath,,294349726,within a few hours,100%,63%,f,1,2,,Stadspark,,51.20596,4.41585,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],74.0,12,1125,1125,12,3,0,2021-03-21,2023-07-19,4.25,4.33,4.42,4.67,4.42,4.75,4.08,f,1,1,0,0,0.36,5.0,4.777777777777778
616,39504410,Rental unit in Antwerpen · ★4.67 · 2 bedrooms · 2 beds · 2 baths,"Eilandje is the most trendy neighborhood in Antwerp. Restaurants, coffeeshops, musea, art galleries,... The historic city centre is walking distance.",4865806,within a few hours,100%,57%,f,3,3,"Antwerpen, Vlaanderen, Belgium",Eilandje,,51.23328,4.402,Entire rental unit,Entire home/apt,4,,2 baths,,2.0,[],257.0,3,1125,1125,6,1,0,2021-05-23,2023-01-09,4.67,4.67,4.67,5.0,5.0,5.0,4.5,f,2,2,0,0,0.19,5.0,5.0
617,39572996,Serviced apartment in Antwerpen · ★4.77 · 1 bedroom · 2 beds · 1 bath,"The Theaterbuurt of Antwerp is vibrant and super central, especially on Saturdays and Sundays this zone of Antwerp is hot and happening. The famous Saturday market is literally at the end of the street, within 3 headwalls you arrive at The Mechelse Plein where you can find the best dance cafes and restaurents and all Antwerps hotspots such as MAS Museum, the Botanical Garden, the Grote Markt, the Central Station and the Meir are within 10 minutes walking distance. I can't stress enough that this is the perfect location to discover Antwerp from!!",141159863,within an hour,100%,97%,f,3,3,"Antwerpen, Vlaanderen, Belgium",Theaterbuurt-Meir,,51.212906,4.408221,Entire serviced apartment,Entire home/apt,3,,1 bath,,2.0,[],159.0,1,365,1125,39,5,2,2019-10-27,2023-12-03,4.77,4.77,4.74,4.82,4.9,4.9,4.64,t,3,3,0,0,0.77,5.0,5.0
618,39576050,Rental unit in Antwerpen · ★4.90 · 2 bedrooms · 3 beds · 1.5 baths,"- lichtkaai - onze locatie is gelegen aan het drukst bezochte en hipste  park in het centrum van Antwerpen.  Vanuit het appartement kijk je uit over deze groene oase,  terwijl je midden in het centrum van de stad verblijft.  Het appartement is centraal gelokaliseerd , zeker als je een bezoekjes plant aan :  1.  Het hippe 'Eilandje'. (musea, restaurants, bars, dansend uitgaan met de lokale bevolking, allemaal omgeven door het water van de oude havendokken. 2. het oude stadscentrum (geschiedenis en shopping) 3. Sportpaleis en Lotto-arena, de grootste evenementenhallen van België, top in Europa)",302909078,within a day,100%,72%,t,2,2,"Antwerpen, Vlaanderen, Belgium",Amandus - Atheneum,,51.22970199584961,4.419058799743652,Entire rental unit,Entire home/apt,4,,1.5 baths,,3.0,[],160.0,2,10,10,20,8,0,2020-03-15,2023-10-29,4.9,4.9,4.65,4.9,4.85,4.75,4.75,f,2,2,0,0,0.43,4.933333333333334,4.933333333333334
619,39580214,Rental unit in Antwerpen · ★4.43 · 1 bedroom · 6 beds · 1.5 baths,"Antwerp is Belgium’s second largest city, has the biggest port and is the capital of coal. It has long been a powerful magnet for everyone from fashion moguls and club queens to art lovers and diamond dealers. In the mid-16th century it was one of Europe’s most important cities and home to baroque superstar painters like Pieter Paul Rubens. Despite many historical travails thereafter and severe WWII bombing, Antwerp retains an intriguing medieval heart with plenty of café-filled cobbled lanes, a riverside fortress and a truly impressive Cathedral. Today, however, Antwerp’s top drawcards are its vibrant fashion and entertainment scene, booming diamond businesses along with its startling architectural and cultural contrasts.",165436938,within an hour,100%,99%,f,134,142,"Antwerpen, Vlaanderen, Belgium",Theaterbuurt-Meir,,51.21772,4.40707,Entire rental unit,Entire home/apt,6,,1.5 baths,,6.0,[],71.0,1,5,5,111,19,0,2019-11-07,2023-11-26,4.43,4.53,4.27,4.53,4.65,4.89,4.52,t,134,134,0,0,2.2,4.910714285714286,4.857142857142857
620,39601703,Loft in Antwerpen · ★4.94 · 1 bedroom · 1 bed · 1 bath,"The Loft is situated in the historical heart of the city, on a walking distance of all city highlights: MAS, Red Star Line Museum, FOMU, Museum of Modern Art, the Cathedral tower, Fashion Museum, the gorgeous Carolus Borromeus church, Meir shopping area but also the local boutiques and trendy fashion stores are nearby. <br />And ofcourse there are plenty of restaurants, bars and breakfast places in the neighborhood. <br />Public transport is at 100m, a 10 minute walk from the central station and also parking facilities are to be found at walking distance. <br /><br />In short, you'll never be bored!",36864214,,,,f,1,1,"Antwerpen, Vlaanderen, Belgium",Universiteitsbuurt,,51.22334,4.4096,Entire loft,Entire home/apt,2,,1 bath,,1.0,[],,2,4,4,17,0,0,2019-11-03,2022-06-12,4.94,4.94,5.0,5.0,4.94,4.88,4.94,f,1,1,0,0,0.34,5.0,5.0
621,39606146,Rental unit in Antwerpen · ★4.25 · 1 bedroom · 4 beds · 2 baths,"Antwerp is Belgium’s second largest city, has the biggest port and is the capital of coal. It has long been a powerful magnet for everyone from fashion moguls and club queens to art lovers and diamond dealers. In the mid-16th century it was one of Europe’s most important cities and home to baroque superstar painters like Pieter Paul Rubens. Despite many historical travails thereafter and severe WWII bombing, Antwerp retains an intriguing medieval heart with plenty of café-filled cobbled lanes, a riverside fortress and a truly impressive Cathedral. Today, however, Antwerp’s top drawcards are its vibrant fashion and entertainment scene, booming diamond businesses along with its startling architectural and cultural contrasts.",165436938,within an hour,100%,99%,f,134,142,"Antwerpen, Vlaanderen, Belgium",Theaterbuurt-Meir,,51.21911,4.40699,Entire rental unit,Entire home/apt,6,,2 baths,,4.0,[],71.0,1,5,5,131,21,2,2019-10-26,2023-12-08,4.25,4.41,4.11,4.47,4.63,4.83,4.34,t,134,134,0,0,2.58,4.6440677966101696,4.627118644067797
622,39626634,Rental unit in Antwerpen · ★4.73 · 1 bedroom · 2 beds · 1 bath,"Perfect location in the center of Antwerp. Walk out of the door and you'll walk straight into the city's main theater, with more smaller ones in the vicinity. Under the apartment there is a Garage and one spot is included, streetparking is also an option for extra cars. To the left there is a bakery 'Le Pain Quotidien' and there are several supermarkets around. 100m to the left there is the main shopping street 'Meir'. And to go out there are several squares with bars like 'Mechelseplein' and 'Groenplaats' 5 minutes walking away.",52331031,within an hour,100%,97%,f,2,2,"Antwerpen, Vlaanderen, Belgium",Theaterbuurt-Meir,,51.21587,4.40794,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],88.0,3,1125,1125,80,40,1,2019-11-03,2023-11-27,4.73,4.89,4.74,4.83,4.89,4.84,4.8,f,1,1,0,0,1.58,5.0,4.970588235294118
623,39728310,Townhouse in Antwerpen · ★4.40 · 1 bedroom · 1 bed · 1 bath,"Gelegen in het hartje de Gummarus-Atheneum wijk vlakbij Park Spoor Noord. Op 5 minuten wandelen van het Permekehuis, de StadsBibliotheek.  Op 10 minuten van het Centraal Station, de Londenbrug en een kwartier wandelen van Het Eilandje, De Meir, gezellige restaurantjes - eetgelegenheden voor ontbijt - lunch - diner, toffe cafés ... kortom the place to be. :-)",6616864,,,,f,1,1,"Antwerpen, Vlaanderen, Belgium",Amandus - Atheneum,,51.22583,4.42136,Entire townhouse,Entire home/apt,3,,1 bath,,1.0,[],,100,1125,1125,15,0,0,2019-12-01,2022-01-08,4.4,4.73,4.6,4.67,4.6,4.4,4.47,f,1,1,0,0,0.3,5.0,5.0
624,39776692,Rental unit in Antwerpen · ★4.69 · 1 bedroom · 2 beds · 1 shared bath,,305757245,,,84%,f,1,2,,Historisch Centrum,,51.22446154490753,4.402251653373241,Private room in rental unit,Private room,3,,1 shared bath,,2.0,[],,2,1125,1125,13,13,0,2023-07-04,2023-09-25,4.69,4.85,4.85,4.85,5.0,4.92,4.69,f,1,0,1,0,2.2,4.833333333333333,5.0
625,39786982,Rental unit in Antwerpen · ★4.94 · 1 bedroom · 1 bed · 1.5 baths,,61755529,within an hour,100%,100%,t,1,1,,Markgrave,,51.1956666,4.410431,Entire rental unit,Entire home/apt,2,,1.5 baths,,1.0,[],62.0,1,1125,1125,66,66,3,2023-02-08,2023-12-16,4.94,4.86,4.79,4.92,4.92,4.64,4.82,t,1,1,0,0,6.13,5.0,4.964285714285714
626,39805468,Rental unit in Antwerpen · ★4.52 · 1 bedroom · 3 beds · 1 bath,Is in the city center 5 minutes walk from central train station.,14670256,within an hour,100%,87%,f,1,4,"Antwerpen, Vlaanderen, Belgium",Amandus - Atheneum,,51.22111,4.41837,Entire rental unit,Entire home/apt,5,,1 bath,,3.0,[],92.0,2,60,60,33,30,1,2019-12-08,2023-12-03,4.52,4.39,4.12,4.52,4.64,4.73,4.45,f,1,1,0,0,0.67,4.85,4.85
627,39891513,Rental unit in Antwerpen · ★4.62 · 1 bedroom · 2 beds · 1 bath,"The old city centre is steeped in history. You will find it in ancient building-fronts on narrow streets or in the imposing Grand-Place. The Plantin-Moretus Museum is the only museum in the world to be classified as a Unesco World Heritage site. In the shadow of the Cathedral of Our Lady, the city teems with life in intimate pubs and restaurants. The banks of the Scheldt are a great place for a breath of fresh air.",205445663,within an hour,100%,100%,f,1,1,"Antwerpen, Vlaanderen, Belgium",Historisch Centrum,,51.21918,4.39828,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],164.0,2,1125,1125,47,42,1,2019-11-10,2023-12-10,4.62,4.66,4.68,4.85,4.77,5.0,4.66,f,1,1,0,0,0.93,5.0,5.0
628,39905365,Condo in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,"My place is located in a dead-end street with a green square in the middle. It is very quiet, but still close to the city center. <br />It is very easy reachable by car and public transport. There are also shared bikes nearby. <br />You can easily jog/walk to a big parc 2km away. <br />There is also a entertainment center closeby (2km) with a big movie theater, bars and restaurants.<br />The sportpaleis is a concert hall at about 3km where there are often interesting concerts. <br />It's also very close to the Port of Antwerp, but still close enough to the center to enjoy Antwerp as a local. Also, it's easy to reach The Netherlands from here.",302345778,within a day,50%,88%,t,1,2,"Antwerpen, Vlaanderen, Belgium",Luchtbal,,51.25568,4.42298,Entire condo,Entire home/apt,2,,1 bath,,1.0,[],50.0,30,1125,1125,7,3,0,2019-12-17,2023-07-28,5.0,4.86,5.0,5.0,4.86,4.86,4.71,f,1,1,0,0,0.14,5.0,5.0
629,39908193,Rental unit in Antwerpen · ★3.95 · 3 bedrooms · 5 beds · 1 bath,"The apartment is right next to the Central Railway Station. There is a supermarket downstairs. It only takes a few minutes to walk to the most prosperous pedestrian street, various restaurants, bars and Chinatown.",52106350,within an hour,100%,100%,f,6,9,"Antwerpen, Vlaanderen, Belgium",Amandus - Atheneum,,51.21897,4.42558,Entire rental unit,Entire home/apt,10,,1 bath,,5.0,[],151.0,2,1125,1125,79,19,1,2019-12-16,2023-12-03,3.95,4.11,3.63,4.61,4.24,4.41,4.13,t,6,6,0,0,1.61,4.324324324324325,4.324324324324325
630,40000254,Rental unit in Antwerpen · ★4.66 · 2 bedrooms · 6 beds · 1.5 baths,"Het appartement ligt vlak aan een leuk pleintje. De bekende voetgangerstunnel om naar linkerover te gaan, ertegenover is een leuk koffiebar, wijnbar, en veel lekkere restaurantjes en prachtige winkels.",36696454,within an hour,100%,95%,f,1,4,"Antwerpen, Vlaanderen, Belgium",Sint-Andries,,51.21712,4.39794,Entire rental unit,Entire home/apt,7,,1.5 baths,,6.0,[],210.0,2,1125,1125,71,21,2,2019-12-01,2023-12-10,4.66,4.75,4.52,4.82,4.82,4.97,4.59,f,1,1,0,0,1.43,4.8076923076923075,4.653846153846154
631,40078653,Rental unit in Antwerpen · ★4.05 · 2 bedrooms · 4 beds · 1.5 baths,"Antwerp is Belgium’s second largest city, has the biggest port and is the capital of coal. It has long been a powerful magnet for everyone from fashion moguls and club queens to art lovers and diamond dealers. In the mid-16th century it was one of Europe’s most important cities and home to baroque superstar painters like Pieter Paul Rubens. Despite many historical travails thereafter and severe WWII bombing, Antwerp retains an intriguing medieval heart with plenty of café-filled cobbled lanes, a riverside fortress and a truly impressive Cathedral. Today, however, Antwerp’s top drawcards are its vibrant fashion and entertainment scene, booming diamond businesses along with its startling architectural and cultural contrasts.",165436938,within an hour,100%,99%,f,134,142,"Antwerpen, Vlaanderen, Belgium",Historisch Centrum,,51.21865,4.39884,Entire rental unit,Entire home/apt,9,,1.5 baths,,4.0,[],71.0,1,5,5,19,5,0,2019-11-22,2023-05-28,4.05,4.11,4.53,4.63,4.79,4.89,4.5,t,134,134,0,0,0.38,3.8181818181818183,3.909090909090909
632,40080586,Rental unit in Antwerpen · ★4.25 · 2 bedrooms · 4 beds · 1 bath,"Antwerp is Belgium’s second largest city, has the biggest port and is the capital of coal. It has long been a powerful magnet for everyone from fashion moguls and club queens to art lovers and diamond dealers. In the mid-16th century it was one of Europe’s most important cities and home to baroque superstar painters like Pieter Paul Rubens. Despite many historical travails thereafter and severe WWII bombing, Antwerp retains an intriguing medieval heart with plenty of café-filled cobbled lanes, a riverside fortress and a truly impressive Cathedral. Today, however, Antwerp’s top drawcards are its vibrant fashion and entertainment scene, booming diamond businesses along with its startling architectural and cultural contrasts.",165436938,within an hour,100%,99%,f,134,142,"Antwerpen, Vlaanderen, Belgium",Sint-Andries,,51.21698,4.39914,Entire rental unit,Entire home/apt,9,,1 bath,,4.0,[],71.0,1,5,5,57,7,0,2019-12-06,2023-07-27,4.25,4.23,4.35,4.53,4.6,4.81,4.3,t,134,134,0,0,1.15,4.6875,4.5625
633,40084323,Rental unit in Antwerpen · ★4.90 · 1 bedroom · 1 bed · 1.5 baths,"is a quiet area. close to the train and bus station (10min walking ) , close to the istoric centrum (13 min walking) , always find a parking place front or around of the building for 0.70 cent/h , after 17.00 none come for the tickets.",267671671,within an hour,100%,50%,f,3,3,"Antwerpen, Vlaanderen, Belgium",Stadspark,,51.21083,4.41067,Entire rental unit,Entire home/apt,4,,1.5 baths,,1.0,[],95.0,2,1125,1125,29,1,0,2019-12-15,2023-01-31,4.9,4.97,4.86,4.86,4.9,4.9,4.79,f,3,3,0,0,0.59,5.0,5.0
634,40099953,Rental unit in Antwerpen · ★4.85 · 2 bedrooms · 2 beds · 1 bath,Central park of Antwerp is at 5 min walking distance. Public transport (tram) is right around the corner and it's only a 5 min ride to the historical centre.,261394719,within an hour,100%,98%,t,3,5,"Antwerpen, Vlaanderen, Belgium",Stadspark,,51.20975,4.41437,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],120.0,2,1125,1125,34,18,2,2020-08-14,2023-12-18,4.85,4.85,4.76,4.88,4.82,4.82,4.68,f,3,3,0,0,0.83,5.0,4.944444444444445
635,40101542,Townhouse in Antwerpen · ★4.89 · 1 bedroom · 1 bed · 1 bath,The Gatehouse is located in a quiet street which will provide a good night's rest. It is however close the the historical centre. Walking distance to the central station or city park. Even closer to the Marnix-place with their cosy bars en restaurants.,309467495,within an hour,100%,100%,t,1,1,"Antwerpen, Vlaanderen, Belgium",Harmonie,,51.20777,4.40667,Entire townhouse,Entire home/apt,2,,1 bath,,1.0,[],128.0,2,360,1125,45,22,1,2019-12-07,2023-12-10,4.89,4.96,4.96,4.98,4.96,4.89,4.91,f,1,1,0,0,0.91,5.0,5.0
636,40150324,Home in Antwerpen · 5 bedrooms · 9 beds · 4 baths,,228207262,within a day,80%,56%,f,12,12,,Sint-Andries,,51.21537,4.39864,Entire home,Entire home/apt,10,,4 baths,,9.0,[],185.0,50,1125,1125,1,0,0,2022-08-02,2022-08-02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,11,11,0,0,0.06,5.0,5.0
637,40172350,Rental unit in Antwerpen · ★4.67 · 2 bedrooms · 2 beds · 1 bath,,13990066,a few days or more,0%,20%,f,2,2,,Centraal Station,,51.21162,4.4263,Entire rental unit,Entire home/apt,3,,1 bath,,2.0,[],69.0,3,40,40,3,2,0,2021-08-12,2023-05-21,4.67,4.67,4.33,4.67,5.0,5.0,4.67,f,2,1,1,0,0.1,5.0,5.0
638,40194857,Rental unit in Antwerpen · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,,17405469,within an hour,100%,83%,t,2,2,,Zurenborg,,51.20809,4.42757,Private room in rental unit,Private room,2,,1 shared bath,,1.0,[],45.0,3,1125,1125,27,11,0,2022-07-17,2023-08-30,4.96,4.96,4.93,5.0,4.96,4.85,4.96,f,1,0,1,0,1.53,5.0,5.0
639,40249708,Condo in Antwerpen · ★4.84 · 1 bedroom · 1 bed · 1.5 baths,Inbetween two beautiful parks and great public transport connections.<br />A 10-minute walk from the central station.,1967423,within an hour,89%,84%,f,1,2,"Antwerpen, Vlaams Gewest, Belgium",Haringrode,,51.20567,4.41854,Entire condo,Entire home/apt,2,,1.5 baths,,1.0,[],73.0,2,30,30,19,9,0,2022-07-16,2023-09-29,4.84,4.84,4.53,4.68,4.63,4.63,4.84,f,1,1,0,0,1.08,5.0,5.0
640,40271527,Rental unit in Antwerpen · ★4.86 · 1 bedroom · 1 bed · 1 bath,"Our apartement is just a step away from ""Het Eilandje"", or so called “The Little Island,” <br />A few years ago, the city of Antwerp started a successful re-development of the old harbor district known as the legendary Schipperskwartier” <br />Today this neighborhood is a cozy place with a rich history and a limited well-kept and traffic-free tolerance zone for the oldest profession.<br />The city of Antwerp won the prize for the broad yet precise way in which it approached the red light district in recent years, both socially and spatially. <br />In the past decade, the harbor area has gone from scruffy maritime wasteland to foodie haven and museum central. Ask any local what prompted the change, and they’ll most likely point you to the MAS, a remarkable sandstone-colored construction.   Today, the district boasts waterfront cafés, lofts and another successful museum, The Red Star Line, dedicated to the eponymous Antwerp cruiser company and the millions of emigrants it carried oversea",311077135,,,100%,f,1,2,"Antwerpen, Vlaanderen, Belgium",Historisch Centrum,,51.2244,4.4043,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],120.0,2,1125,1125,21,5,0,2019-12-29,2023-10-22,4.86,4.86,4.71,5.0,5.0,4.86,4.86,f,1,1,0,0,0.43,5.0,4.714285714285714
